Yaw
time,yaw\_input,yaw\_setpoint,rudder\_angle\_output,
seconds,rad,rad,rad,
3974.18177795,  0.81980000,  0.82470000,  0.02280000,
3974.28184748,  0.82060000,  0.82490000,  0.00720000,
3974.38172293,  0.82170000,  0.82480000,  0.00140000,
3974.48177195,  0.82260000,  0.82600000,  0.01100000,
3974.58191419,  0.82330000,  0.82550000,  0.01540000,
3974.68176508,  0.82380000,  0.82640000,  0.01840000,
3974.78170609,  0.82440000,  0.82760000,  0.01200000,
3974.88173056,  0.82500000,  0.82810000,  0.02110000,
3974.98180294,  0.82530000,  0.82770000,  0.02200000,
3975.08178329,  0.82560000,  0.82750000,  0.02060000,
3975.18182707,  0.82610000,  0.82760000,  0.00800000,
3975.28215218,  0.82690000,  0.82740000, -0.00030000,
3975.38174891,  0.82770000,  0.82760000,  0.00360000,
3975.48173404,  0.82830000,  0.82770000,  0.00640000,
3975.58165002,  0.82890000,  0.82830000,  0.00510000,
3975.68182230,  0.82930000,  0.82780000,  0.01250000,
3975.78172278,  0.82950000,  0.82720000,  0.00240000,
3975.88171196,  0.83030000,  0.82900000, -0.00160000,
3975.98176074,  0.83100000,  0.82960000,  0.00140000,
3976.08185053,  0.83150000,  0.83090000,  0.01680000,
3976.18186569,  0.83120000,  0.83010000,  0.03090000,
3976.28168035,  0.83110000,  0.82740000,  0.01170000,
3976.38183188,  0.83140000,  0.82680000,  0.00060000,
3976.48174357,  0.83180000,  0.82930000,  0.00380000,
3976.58238745,  0.83220000,  0.82940000,  0.00010000,
3976.68182349,  0.83270000,  0.82930000,  0.00400000,
3976.78245306,  0.83300000,  0.83030000, -0.00220000,
3976.88187385,  0.83380000,  0.82670000, -0.02640000,
3976.98176122,  0.83470000,  0.82650000, -0.02620000,
3977.08274961,  0.83540000,  0.82540000, -0.02020000,
3977.18169546,  0.83570000,  0.82680000, -0.00580000,
3977.28194094,  0.83560000,  0.82820000,  0.00520000,
3977.38184237,  0.83550000,  0.82740000,  0.00250000,
3977.48180103,  0.83530000,  0.82560000,  0.00420000,
3977.58174229,  0.83480000,  0.82470000,  0.00740000,
3977.68200374,  0.83450000,  0.82380000, -0.00140000,
3977.78196120,  0.83420000,  0.82360000,  0.00480000,
3977.88191891,  0.83370000,  0.82360000,  0.01050000,
3977.98174214,  0.83320000,  0.82410000,  0.01750000,
3978.08175540,  0.83240000,  0.82480000,  0.02280000,
3978.18164611,  0.83190000,  0.82470000,  0.01400000,
3978.28165460,  0.83160000,  0.82590000,  0.01850000,
3978.38230300,  0.83120000,  0.82680000,  0.02200000,
3978.48181796,  0.83070000,  0.82650000,  0.03870000,
3978.58180547,  0.82970000,  0.82870000,  0.04930000,
3978.68170786,  0.82870000,  0.83000000,  0.05910000,
3978.78224468,  0.82790000,  0.82990000,  0.05420000,
3978.88178611,  0.82710000,  0.82870000,  0.05080000,
3978.98174334,  0.82690000,  0.83200000,  0.03650000,
3979.08249998,  0.82730000,  0.83540000,  0.04270000,
3979.18186069,  0.82730000,  0.83770000,  0.05500000,
3979.28209186,  0.82760000,  0.83910000,  0.04200000,
3979.38180995,  0.82830000,  0.83830000,  0.03360000,
3979.48227739,  0.82920000,  0.84180000,  0.03670000,
3979.58173013,  0.83000000,  0.84350000,  0.04210000,
3979.68178177,  0.83090000,  0.84480000,  0.03720000,
3979.78174734,  0.83200000,  0.84690000,  0.02540000,
3979.88173151,  0.83370000,  0.84520000,  0.00430000,
3979.98173118,  0.83520000,  0.84380000,  0.00900000,
3980.08175111,  0.83650000,  0.84270000,  0.00650000,
3980.18181992,  0.83760000,  0.84240000,  0.00830000,
3980.28170896,  0.83850000,  0.84260000,  0.01340000,
3980.38191795,  0.83930000,  0.84270000, -0.00020000,
3980.48180842,  0.84050000,  0.84130000, -0.00920000,
3980.58172107,  0.84190000,  0.84110000, -0.01960000,
3980.68189597,  0.84310000,  0.84160000, -0.01040000,
3980.78188109,  0.84390000,  0.84240000, -0.00150000,
3980.88176131,  0.84450000,  0.84230000, -0.00200000,
3980.98174167,  0.84490000,  0.84120000,  0.00750000,
3981.08185267,  0.84500000,  0.84210000,  0.01470000,
3981.18179011,  0.84520000,  0.84260000,  0.00490000,
3981.28178954,  0.84570000,  0.84290000, -0.00090000,
3981.38184643,  0.84640000,  0.84240000, -0.01380000,
3981.48176098,  0.84720000,  0.84230000, -0.01070000,
3981.58201885,  0.84790000,  0.84220000, -0.01020000,
3981.68177342,  0.84820000,  0.84430000,  0.01230000,
3981.78178596,  0.84820000,  0.84460000,  0.01460000,
3981.88174748,  0.84810000,  0.84520000,  0.01990000,
3981.98173738,  0.84820000,  0.84530000,  0.01400000,
3982.08172035,  0.84820000,  0.84750000,  0.02510000,
3982.18179607,  0.84790000,  0.85050000,  0.05100000,
3982.28227592,  0.84730000,  0.85200000,  0.05090000,
3982.38175011,  0.84720000,  0.85370000,  0.04530000,
3982.48183608,  0.84730000,  0.85520000,  0.03360000,
3982.58252287,  0.84830000,  0.85310000,  0.00620000,
3982.68179178,  0.84920000,  0.85530000,  0.02150000,
3982.78284311,  0.85000000,  0.85550000,  0.01230000,
3982.88173985,  0.85090000,  0.85570000,  0.01890000,
3982.98174596,  0.85150000,  0.85860000,  0.03070000,
3983.08175111,  0.85190000,  0.86000000,  0.03700000,
3983.18173718,  0.85220000,  0.85750000,  0.02660000,
3983.28173947,  0.85270000,  0.85650000,  0.02060000,
3983.38183331,  0.85330000,  0.85680000,  0.01580000,
3983.48175454,  0.85380000,  0.85610000,  0.01160000,
3983.58181357,  0.85440000,  0.85420000,  0.00790000,
3983.68176603,  0.85500000,  0.85520000,  0.00750000,
3983.78178549,  0.85550000,  0.85580000,  0.00920000,
3983.88177729,  0.85620000,  0.85640000, -0.00450000,
3983.98177767,  0.85740000,  0.85580000, -0.02180000,
3984.08185911,  0.85870000,  0.85460000, -0.02200000,
3984.18182826,  0.85960000,  0.85440000, -0.01720000,
3984.28184319,  0.86010000,  0.85370000, -0.00260000,
3984.38186121,  0.86020000,  0.85300000, -0.00070000,
3984.48176336,  0.86040000,  0.85140000, -0.01130000,
3984.58232617,  0.86060000,  0.85080000, -0.01000000,
3984.68179488,  0.86080000,  0.85000000, -0.01650000,
3984.78181648,  0.86130000,  0.84950000, -0.03360000,
3984.88174582,  0.86190000,  0.84950000, -0.02770000,
3984.98174047,  0.86240000,  0.84680000, -0.04210000,
3985.08174109,  0.86290000,  0.84480000, -0.04290000,
3985.18169451,  0.86300000,  0.84210000, -0.03760000,
3985.28180027,  0.86310000,  0.84130000, -0.04420000,
3985.38172078,  0.86320000,  0.84050000, -0.04760000,
3985.48183322,  0.86320000,  0.83910000, -0.04600000,
3985.58199143,  0.86320000,  0.83850000, -0.05590000,
3985.68174124,  0.86320000,  0.83790000, -0.04180000,
3985.78172731,  0.86250000,  0.83740000, -0.02600000,
3985.88169384,  0.86160000,  0.83630000, -0.02490000,
3985.98179054,  0.86080000,  0.83470000, -0.03430000,
3986.08175683,  0.86030000,  0.83610000, -0.03570000,
3986.18214560,  0.85970000,  0.83610000, -0.02710000,
3986.28176761,  0.85870000,  0.83260000, -0.01820000,
3986.38181829,  0.85730000,  0.83100000, -0.01090000,
3986.48174191,  0.85580000,  0.83130000, -0.00200000,
3986.58194208,  0.85410000,  0.82840000,  0.00270000,
3986.68176436,  0.85230000,  0.82920000,  0.00330000,
3986.78185344,  0.85090000,  0.82940000, -0.00070000,
3986.88175678,  0.84950000,  0.83020000,  0.01200000,
3986.98179317,  0.84810000,  0.83110000,  0.01340000,
3987.08206344,  0.84700000,  0.83000000,  0.00020000,
3987.18167353,  0.84610000,  0.82970000, -0.00090000,
3987.28189898,  0.84530000,  0.83210000,  0.00870000,
3987.38172626,  0.84430000,  0.83240000,  0.01270000,
3987.48171592,  0.84360000,  0.82640000, -0.00500000,
3987.58179951,  0.84350000,  0.83180000, -0.00400000,
3987.68188286,  0.84320000,  0.83940000,  0.02000000,
3987.78213310,  0.84290000,  0.83700000,  0.01160000,
3987.88179016,  0.84260000,  0.83570000,  0.01090000,
3987.98173213,  0.84260000,  0.83310000, -0.00860000,
3988.08172917,  0.84270000,  0.83400000, -0.00430000,
3988.18174696,  0.84280000,  0.83300000, -0.00920000,
3988.28180385,  0.84300000,  0.83340000, -0.01100000,
3988.38170362,  0.84310000,  0.83370000, -0.00160000,
3988.48175836,  0.84280000,  0.83310000,  0.00160000,
3988.58184886,  0.84240000,  0.83020000, -0.00120000,
3988.68178749,  0.84170000,  0.82750000, -0.00340000,
3988.78167582,  0.84100000,  0.82290000, -0.00700000,
3988.88186908,  0.84020000,  0.81900000, -0.01370000,
3988.98175502,  0.83940000,  0.81990000, -0.01360000,
3989.08176017,  0.83840000,  0.81930000,  0.00020000,
3989.18194723,  0.83750000,  0.81780000, -0.01360000,
3989.28173161,  0.83690000,  0.81700000, -0.01830000,
3989.38172865,  0.83650000,  0.81620000, -0.03110000,
3989.48174596,  0.83630000,  0.81580000, -0.02980000,
3989.58180356,  0.83590000,  0.81460000, -0.02020000,
3989.68202448,  0.83490000,  0.81210000, -0.01220000,
3989.78182077,  0.83390000,  0.81260000, -0.01070000,
3989.88181520,  0.83270000,  0.81190000, -0.00660000,
3989.98178196,  0.83160000,  0.80940000, -0.01470000,
3990.08249593,  0.83060000,  0.80620000, -0.01800000,
3990.18241644,  0.82960000,  0.80580000, -0.01880000,
3990.28185153,  0.82860000,  0.80420000, -0.01880000,
3990.38256431,  0.82760000,  0.80400000, -0.02080000,
3990.48214316,  0.82680000,  0.80230000, -0.03050000,
3990.58177233,  0.82620000,  0.80160000, -0.03550000,
3990.68172884,  0.82570000,  0.80060000, -0.03470000,
3990.78177714,  0.82500000,  0.79930000, -0.03170000,
3990.88186836,  0.82410000,  0.79800000, -0.02640000,
3990.98170686,  0.82310000,  0.79760000, -0.02820000,
3991.08184505,  0.82220000,  0.79640000, -0.01880000,
3991.18186665,  0.82060000,  0.79380000, -0.00040000,
3991.28215766,  0.81860000,  0.79580000,  0.01140000,
3991.38185525,  0.81680000,  0.79460000,  0.00570000,
3991.48180079,  0.81540000,  0.79240000, -0.01510000,
3991.58172321,  0.81450000,  0.79050000, -0.01870000,
3991.68178248,  0.81330000,  0.78990000, -0.01130000,
3991.78198934,  0.81200000,  0.78910000, -0.00540000,
3991.88214517,  0.81040000,  0.78760000,  0.00420000,
3991.98176694,  0.80870000,  0.78640000,  0.01280000,
3992.08176041,  0.80660000,  0.78690000,  0.02530000,
3992.18173933,  0.80470000,  0.78650000,  0.02100000,
3992.28174019,  0.80290000,  0.78450000,  0.02150000,
3992.38190794,  0.80110000,  0.78490000,  0.02420000,
3992.48180842,  0.79940000,  0.78540000,  0.03260000,
3992.58174300,  0.79780000,  0.78630000,  0.03460000,
3992.68179965,  0.79650000,  0.78600000,  0.02910000,
3992.78176332,  0.79530000,  0.78630000,  0.02970000,
3992.88173509,  0.79450000,  0.78750000,  0.01450000,
3992.98193479,  0.79450000,  0.78730000, -0.00140000,
3993.08185220,  0.79440000,  0.78900000,  0.01450000,
3993.18173289,  0.79390000,  0.78790000,  0.02460000,
3993.28183341,  0.79330000,  0.78730000,  0.02340000,
3993.38176990,  0.79290000,  0.78870000,  0.02150000,
3993.48177361,  0.79240000,  0.78840000,  0.02690000,
3993.58176732,  0.79210000,  0.78780000,  0.01670000,
3993.68174124,  0.79200000,  0.78770000,  0.01240000,
3993.78177786,  0.79200000,  0.78620000,  0.00610000,
3993.88172102,  0.79210000,  0.78700000,  0.00060000,
3993.98177862,  0.79210000,  0.78540000,  0.00340000,
3994.08170938,  0.79190000,  0.78320000,  0.00070000,
3994.18192720,  0.79190000,  0.78010000, -0.01590000,
3994.28171563,  0.79210000,  0.77980000, -0.01810000,
3994.38241696,  0.79220000,  0.77990000, -0.01680000,
3994.48178697,  0.79250000,  0.77840000, -0.03430000,
3994.58175683,  0.79280000,  0.77820000, -0.02370000,
3994.68171263,  0.79280000,  0.77620000, -0.03000000,
3994.78228045,  0.79300000,  0.77540000, -0.03530000,
3994.88200092,  0.79310000,  0.77550000, -0.02950000,
3994.98174930,  0.79300000,  0.77550000, -0.03220000,
3995.08178258,  0.79290000,  0.76720000, -0.05100000,
3995.18180013,  0.79250000,  0.76410000, -0.04680000,
3995.28171468,  0.79140000,  0.75990000, -0.03570000,
3995.38176084,  0.79000000,  0.75710000, -0.03450000,
3995.48181677,  0.78890000,  0.75730000, -0.03950000,
3995.58188367,  0.78760000,  0.75700000, -0.02570000,
3995.68176913,  0.78610000,  0.75630000, -0.02360000,
3995.78180766,  0.78470000,  0.75680000, -0.01670000,
3995.88171530,  0.78320000,  0.75640000, -0.01140000,
3995.98176622,  0.78130000,  0.75630000,  0.01060000,
3996.08175969,  0.77960000,  0.75680000, -0.00370000,
3996.18254662,  0.77870000,  0.75700000, -0.01820000,
3996.28170681,  0.77770000,  0.75930000, -0.00030000,
3996.38178277,  0.77670000,  0.75870000, -0.00620000,
3996.48229647,  0.77580000,  0.75790000, -0.00620000,
3996.58175015,  0.77520000,  0.75680000, -0.01930000,
3996.68175840,  0.77470000,  0.75590000, -0.01810000,
3996.78183460,  0.77440000,  0.75630000, -0.01900000,
3996.88210082,  0.77370000,  0.75950000, -0.00360000,
3996.98224807,  0.77360000,  0.75730000, -0.03020000,
3997.08189344,  0.77390000,  0.75920000, -0.02170000,
3997.18176866,  0.77370000,  0.76150000, -0.00870000,
3997.28176689,  0.77360000,  0.76100000, -0.00450000,
3997.38185525,  0.77320000,  0.76360000,  0.01140000,
3997.48183918,  0.77250000,  0.76600000,  0.02360000,
3997.58179784,  0.77200000,  0.76470000,  0.02190000,
3997.68182826,  0.77140000,  0.76800000,  0.02830000,
3997.78176570,  0.77060000,  0.76910000,  0.04970000,
3997.88179040,  0.76940000,  0.76990000,  0.06290000,
3997.98176336,  0.76820000,  0.76710000,  0.04810000,
3998.08170819,  0.76730000,  0.76700000,  0.05550000,
3998.18183565,  0.76620000,  0.76910000,  0.05540000,
3998.28179336,  0.76580000,  0.76970000,  0.04580000,
3998.38185239,  0.76540000,  0.76830000,  0.04030000,
3998.48178697,  0.76540000,  0.76930000,  0.02780000,
3998.58212924,  0.76570000,  0.76890000,  0.02200000,
3998.68179226,  0.76620000,  0.76880000,  0.01420000,
3998.78175712,  0.76660000,  0.76850000,  0.01380000,
3998.88195252,  0.76680000,  0.76470000,  0.00480000,
3998.98182416,  0.76700000,  0.76020000, -0.00880000,
3999.08176947,  0.76720000,  0.75290000, -0.02310000,
3999.18185282,  0.76720000,  0.75250000, -0.01640000,
3999.28173351,  0.76690000,  0.75270000, -0.00930000,
3999.38194346,  0.76660000,  0.75190000, -0.00770000,
3999.48210263,  0.76610000,  0.75240000, -0.00490000,
3999.58176875,  0.76600000,  0.75360000, -0.00870000,
3999.68176746,  0.76560000,  0.75710000,  0.00330000,
3999.78220010,  0.76530000,  0.75260000, -0.00960000,
3999.88172245,  0.76510000,  0.74890000, -0.01630000,
3999.98175955,  0.76460000,  0.74990000, -0.00580000,
4000.08178496,  0.76400000,  0.74630000, -0.01540000,
4000.18217492,  0.76350000,  0.74460000, -0.01840000,
4000.28180385,  0.76290000,  0.74470000, -0.01170000,
4000.38189626,  0.76200000,  0.74480000, -0.00160000,
4000.48223352,  0.76100000,  0.74250000,  0.00190000,
4000.58178592,  0.75980000,  0.74230000, -0.00140000,
4000.68178439,  0.75890000,  0.74210000, -0.00020000,
4000.78186655,  0.75790000,  0.74200000,  0.00510000,
4000.88176298,  0.75710000,  0.74130000, -0.00590000,
4000.98223567,  0.75640000,  0.74140000,  0.00150000,
4001.08193278,  0.75560000,  0.74200000,  0.00790000,
4001.18178606,  0.75410000,  0.74100000,  0.04040000,
4001.28172851,  0.75220000,  0.74010000,  0.04630000,
4001.38180351,  0.75020000,  0.74050000,  0.05300000,
4001.48174214,  0.74830000,  0.74180000,  0.05770000,
4001.58202052,  0.74700000,  0.74200000,  0.02790000,
4001.68180156,  0.74690000,  0.74290000,  0.01160000,
4001.78177094,  0.74670000,  0.74300000,  0.01270000,
4001.88184738,  0.74730000,  0.74350000, -0.00980000,
4001.98218513,  0.74790000,  0.74730000,  0.00430000,
4002.08173442,  0.74830000,  0.74430000,  0.00080000,
4002.18224907,  0.74840000,  0.74600000,  0.02160000,
4002.28221941,  0.74800000,  0.74780000,  0.03300000,
4002.38177109,  0.74790000,  0.74710000,  0.02290000,
4002.48193908,  0.74790000,  0.75060000,  0.03720000,
4002.58182955,  0.74780000,  0.75360000,  0.03790000,
4002.68185186,  0.74820000,  0.75460000,  0.01740000,
4002.78236365,  0.74940000,  0.75430000,  0.00190000,
4002.88175035,  0.75060000,  0.75530000,  0.00240000,
4002.98172712,  0.75170000,  0.75640000,  0.00840000,
4003.08212352,  0.75260000,  0.75700000,  0.00690000,
4003.18173718,  0.75350000,  0.75590000,  0.00050000,
4003.28179526,  0.75450000,  0.75430000, -0.00520000,
4003.38188648,  0.75530000,  0.75400000, -0.00980000,
4003.48175836,  0.75600000,  0.74990000, -0.02430000,
4003.58175445,  0.75680000,  0.74790000, -0.02740000,
4003.68173122,  0.75740000,  0.74740000, -0.01550000,
4003.78179479,  0.75750000,  0.74750000, -0.01200000,
4003.88174033,  0.75760000,  0.74850000, -0.00030000,
4003.98218179,  0.75720000,  0.74880000,  0.01330000,
4004.08176208,  0.75650000,  0.75050000,  0.02840000,
4004.18171811,  0.75570000,  0.74990000,  0.02810000,
4004.28179502,  0.75510000,  0.75110000,  0.02090000,
4004.38174677,  0.75500000,  0.75120000,  0.01030000,
4004.48186159,  0.75500000,  0.75130000,  0.01100000,
4004.58235073,  0.75500000,  0.75160000,  0.01430000,
4004.68231654,  0.75500000,  0.75170000,  0.01060000,
4004.78235602,  0.75530000,  0.75260000, -0.00360000,
4004.88215208,  0.75620000,  0.75330000, -0.01150000,
4004.98176837,  0.75710000,  0.75440000, -0.01060000,
4005.08173680,  0.75780000,  0.75460000, -0.00800000,
4005.18187475,  0.75860000,  0.75550000, -0.00810000,
4005.28225923,  0.75910000,  0.75500000, -0.00500000,
4005.38171077,  0.75960000,  0.75440000, -0.01500000,
4005.48230553,  0.76030000,  0.75340000, -0.02090000,
4005.58182287,  0.76120000,  0.75290000, -0.02120000,
4005.68175459,  0.76170000,  0.75830000, -0.00010000,
4005.78177619,  0.76190000,  0.75920000,  0.00860000,
4005.88184118,  0.76190000,  0.75690000,  0.00270000,
4005.98185539,  0.76230000,  0.75410000, -0.02060000,
4006.08176041,  0.76270000,  0.75340000, -0.01390000,
4006.18178177,  0.76290000,  0.75310000, -0.01090000,
4006.28173971,  0.76300000,  0.75250000, -0.00920000,
4006.38176966,  0.76280000,  0.75240000,  0.00220000,
4006.48173523,  0.76260000,  0.75290000, -0.00370000,
4006.58173394,  0.76270000,  0.75270000, -0.01300000,
4006.68175888,  0.76300000,  0.75330000, -0.01140000,
4006.78175282,  0.76310000,  0.75470000, -0.00640000,
4006.88171697,  0.76350000,  0.75620000, -0.01110000,
4006.98190546,  0.76380000,  0.75810000,  0.00880000,
4007.08177638,  0.76340000,  0.75960000,  0.02580000,
4007.18180346,  0.76310000,  0.75920000,  0.01570000,
4007.28204846,  0.76290000,  0.76000000,  0.02130000,
4007.38202667,  0.76320000,  0.76260000,  0.00130000,
4007.48209262,  0.76410000,  0.76460000, -0.01060000,
4007.58188438,  0.76520000,  0.76420000, -0.00860000,
4007.68181348,  0.76590000,  0.76380000, -0.00000000,
4007.78180504,  0.76630000,  0.76350000,  0.00120000,
4007.88188338,  0.76660000,  0.76330000,  0.00670000,
