flaps
time,port,starboard,top,bottom,
seconds,rad,rad,rad,rad,
3108.48294830,  0.11540000, -0.11540000,  0.00090000, -0.00090000,
3108.58236670,  0.11390000, -0.11390000,  0.01010000, -0.01010000,
3108.68335819,  0.11390000, -0.11390000,  0.00720000, -0.00720000,
3108.78337026,  0.10190000, -0.10190000,  0.00460000, -0.00460000,
3108.88310647,  0.09860000, -0.09860000, -0.01880000,  0.01880000,
3108.98236465,  0.10450000, -0.10450000,  0.00220000, -0.00220000,
3109.08271742,  0.11370000, -0.11370000,  0.01810000, -0.01810000,
3109.18257999,  0.11160000, -0.11160000,  0.01310000, -0.01310000,
3109.28336287,  0.12130000, -0.12130000,  0.01510000, -0.01510000,
3109.38268209,  0.12000000, -0.12000000,  0.00490000, -0.00490000,
3109.48324871,  0.12790000, -0.12790000,  0.01400000, -0.01400000,
3109.58314562,  0.12460000, -0.12460000,  0.03620000, -0.03620000,
3109.68211150,  0.13000000, -0.13000000,  0.03270000, -0.03270000,
3109.78235722,  0.14240000, -0.14240000,  0.01400000, -0.01400000,
3109.88400245,  0.13520000, -0.13520000,  0.01490000, -0.01490000,
3109.98270011,  0.12040000, -0.12040000,  0.01250000, -0.01250000,
3110.08280373,  0.11330000, -0.11330000,  0.00890000, -0.00890000,
3110.18431115,  0.10490000, -0.10490000,  0.00560000, -0.00560000,
3110.28248048,  0.10850000, -0.10850000,  0.00850000, -0.00850000,
3110.38252878,  0.10950000, -0.10950000,  0.01650000, -0.01650000,
3110.48253894,  0.10730000, -0.10730000,  0.02150000, -0.02150000,
3110.58242989,  0.11940000, -0.11940000,  0.00460000, -0.00460000,
3110.68368173,  0.13080000, -0.13080000,  0.02050000, -0.02050000,
3110.78291106,  0.12590000, -0.12590000,  0.02250000, -0.02250000,
3110.88235688,  0.14070000, -0.14070000,  0.00600000, -0.00600000,
3110.98319292,  0.14410000, -0.14410000, -0.02080000,  0.02080000,
3111.08251572,  0.15360000, -0.15360000, -0.02990000,  0.02990000,
3111.18240023,  0.14980000, -0.14980000, -0.03080000,  0.03080000,
3111.28294802,  0.15260000, -0.15260000, -0.02560000,  0.02560000,
3111.38247943,  0.13840000, -0.13840000, -0.02210000,  0.02210000,
3111.48236394,  0.14310000, -0.14310000, -0.03490000,  0.03490000,
3111.58228946,  0.13070000, -0.13070000, -0.03390000,  0.03390000,
3111.68250465,  0.12190000, -0.12190000, -0.03290000,  0.03290000,
3111.78412509,  0.10500000, -0.10500000, -0.02180000,  0.02180000,
3111.88242435,  0.10590000, -0.10590000, -0.00260000,  0.00260000,
3111.98339367,  0.09310000, -0.09310000, -0.00240000,  0.00240000,
3112.08281732,  0.09450000, -0.09450000,  0.00180000, -0.00180000,
3112.18334651,  0.09290000, -0.09290000,  0.00450000, -0.00450000,
3112.28411126,  0.09530000, -0.09530000,  0.00560000, -0.00560000,
3112.38215184,  0.09350000, -0.09350000,  0.01320000, -0.01320000,
3112.48344374,  0.09970000, -0.09970000,  0.00760000, -0.00760000,
3112.58499432,  0.11610000, -0.11610000,  0.01280000, -0.01280000,
3112.68267345,  0.13730000, -0.13730000,  0.01400000, -0.01400000,
3112.78371382,  0.14210000, -0.14210000,  0.01930000, -0.01930000,
3112.88344836,  0.14540000, -0.14540000,  0.02600000, -0.02600000,
3112.98230577,  0.13620000, -0.13620000,  0.02300000, -0.02300000,
3113.08245373,  0.13150000, -0.13150000,  0.01420000, -0.01420000,
3113.18277860,  0.12520000, -0.12520000,  0.01600000, -0.01600000,
3113.28283167,  0.12030000, -0.12030000,  0.01610000, -0.01610000,
3113.38235807,  0.10620000, -0.10620000,  0.00990000, -0.00990000,
3113.48262572,  0.09570000, -0.09570000,  0.00900000, -0.00900000,
3113.58399320,  0.07870000, -0.07870000,  0.00260000, -0.00260000,
3113.68222666,  0.08680000, -0.08680000,  0.00590000, -0.00590000,
3113.78446794,  0.09040000, -0.09040000, -0.00240000,  0.00240000,
3113.88222075,  0.09500000, -0.09500000, -0.01700000,  0.01700000,
3113.98242211,  0.10270000, -0.10270000, -0.02880000,  0.02880000,
3114.08225560,  0.11110000, -0.11110000, -0.00680000,  0.00680000,
3114.18270350,  0.10770000, -0.10770000, -0.01330000,  0.01330000,
3114.28261018,  0.11400000, -0.11400000, -0.02220000,  0.02220000,
3114.38348532,  0.11190000, -0.11190000, -0.01690000,  0.01690000,
3114.48264265,  0.10720000, -0.10720000, -0.01820000,  0.01820000,
3114.58297300,  0.10490000, -0.10490000, -0.01550000,  0.01550000,
3114.68264079,  0.11180000, -0.11180000, -0.00450000,  0.00450000,
3114.78342628,  0.10670000, -0.10670000, -0.00500000,  0.00500000,
3114.88214374,  0.12070000, -0.12070000,  0.01380000, -0.01380000,
3114.98310018,  0.11530000, -0.11530000,  0.00580000, -0.00580000,
3115.08221459,  0.12910000, -0.12910000, -0.00400000,  0.00400000,
3115.18243074,  0.13400000, -0.13400000, -0.00380000,  0.00380000,
3115.28231859,  0.13660000, -0.13660000,  0.00240000, -0.00240000,
3115.38359022,  0.13930000, -0.13930000,  0.00330000, -0.00330000,
3115.48347044,  0.15140000, -0.15140000,  0.00290000, -0.00290000,
3115.58243132,  0.15130000, -0.15130000, -0.00880000,  0.00880000,
3115.68259621,  0.15610000, -0.15610000, -0.01340000,  0.01340000,
3115.78359890,  0.15670000, -0.15670000, -0.01950000,  0.01950000,
3115.88251519,  0.14650000, -0.14650000, -0.01700000,  0.01700000,
3115.98358679,  0.13650000, -0.13650000, -0.01460000,  0.01460000,
3116.08265495,  0.12410000, -0.12410000, -0.01980000,  0.01980000,
3116.18356490,  0.11330000, -0.11330000, -0.02630000,  0.02630000,
3116.28240395,  0.12050000, -0.12050000, -0.00250000,  0.00250000,
3116.38231635,  0.11800000, -0.11800000,  0.00080000, -0.00080000,
3116.48249054,  0.10660000, -0.10660000,  0.00330000, -0.00330000,
3116.58338141,  0.09610000, -0.09610000,  0.00240000, -0.00240000,
3116.68281627,  0.09010000, -0.09010000, -0.00130000,  0.00130000,
3116.78235531,  0.08280000, -0.08280000, -0.00650000,  0.00650000,
3116.88369966,  0.07680000, -0.07680000, -0.00520000,  0.00520000,
3116.98317361,  0.07070000, -0.07070000, -0.00440000,  0.00440000,
3117.08411360,  0.08180000, -0.08180000, -0.01580000,  0.01580000,
3117.18234181,  0.07500000, -0.07500000, -0.02030000,  0.02030000,
3117.28381944,  0.07610000, -0.07610000, -0.02140000,  0.02140000,
3117.38252926,  0.08470000, -0.08470000, -0.00690000,  0.00690000,
3117.48332214,  0.09470000, -0.09470000, -0.00010000,  0.00010000,
3117.58269382,  0.10460000, -0.10460000, -0.00490000,  0.00490000,
3117.68214059,  0.11700000, -0.11700000,  0.00410000, -0.00410000,
3117.78256869,  0.11770000, -0.11770000, -0.00280000,  0.00280000,
3117.88247943,  0.13430000, -0.13430000,  0.02120000, -0.02120000,
3117.98393393,  0.14070000, -0.14070000,  0.03290000, -0.03290000,
3118.08219385,  0.14830000, -0.14830000,  0.03360000, -0.03360000,
3118.18235850,  0.14610000, -0.14610000,  0.03090000, -0.03090000,
3118.28368020,  0.14260000, -0.14260000,  0.02740000, -0.02740000,
3118.38215566,  0.13180000, -0.13180000,  0.01780000, -0.01780000,
3118.48331928,  0.13480000, -0.13480000,  0.01050000, -0.01050000,
3118.58235860,  0.14400000, -0.14400000,  0.01260000, -0.01260000,
3118.68350244,  0.14100000, -0.14100000,  0.00470000, -0.00470000,
3118.78230572,  0.13020000, -0.13020000,  0.00790000, -0.00790000,
3118.88348436,  0.12790000, -0.12790000,  0.01100000, -0.01100000,
3118.98260999,  0.12740000, -0.12740000,  0.00800000, -0.00800000,
3119.08248115,  0.13470000, -0.13470000,  0.00180000, -0.00180000,
3119.18483615,  0.12840000, -0.12840000,  0.00630000, -0.00630000,
3119.28245974,  0.12460000, -0.12460000,  0.00370000, -0.00370000,
3119.38240862,  0.11090000, -0.11090000, -0.00550000,  0.00550000,
3119.48229980,  0.10040000, -0.10040000, -0.00940000,  0.00940000,
3119.58227730,  0.09800000, -0.09800000, -0.02850000,  0.02850000,
3119.68233371,  0.11000000, -0.11000000, -0.03290000,  0.03290000,
3119.78234768,  0.10630000, -0.10630000, -0.01910000,  0.01910000,
3119.88217402,  0.11200000, -0.11200000, -0.01620000,  0.01620000,
3119.98230338,  0.12230000, -0.12230000, -0.01590000,  0.01590000,
3120.08252740,  0.12490000, -0.12490000, -0.00550000,  0.00550000,
3120.18246746,  0.12590000, -0.12590000,  0.00020000, -0.00020000,
3120.28272557,  0.13200000, -0.13200000,  0.01420000, -0.01420000,
3120.38244343,  0.13100000, -0.13100000,  0.02460000, -0.02460000,
3120.48236394,  0.13310000, -0.13310000,  0.03130000, -0.03130000,
3120.58224392,  0.13250000, -0.13250000,  0.03500000, -0.03500000,
3120.68246031,  0.13090000, -0.13090000,  0.02370000, -0.02370000,
3120.78221154,  0.11840000, -0.11840000,  0.01610000, -0.01610000,
3120.88245749,  0.12170000, -0.12170000,  0.01430000, -0.01430000,
3120.98276591,  0.11850000, -0.11850000,  0.01430000, -0.01430000,
3121.08239698,  0.11840000, -0.11840000,  0.04420000, -0.04420000,
3121.18336058,  0.11070000, -0.11070000,  0.04540000, -0.04540000,
3121.28236628,  0.10730000, -0.10730000,  0.03650000, -0.03650000,
3121.38248062,  0.10550000, -0.10550000,  0.01260000, -0.01260000,
3121.48336577,  0.10560000, -0.10560000,  0.01340000, -0.01340000,
3121.58239841,  0.10390000, -0.10390000, -0.00050000,  0.00050000,
3121.68253517,  0.11700000, -0.11700000,  0.01050000, -0.01050000,
3121.78370476,  0.12340000, -0.12340000,  0.00690000, -0.00690000,
3121.88460636,  0.13220000, -0.13220000, -0.01250000,  0.01250000,
3121.98346686,  0.13460000, -0.13460000, -0.01810000,  0.01810000,
3122.08243704,  0.13940000, -0.13940000,  0.00610000, -0.00610000,
3122.18238258,  0.14160000, -0.14160000,  0.00300000, -0.00300000,
3122.28264570,  0.13380000, -0.13380000, -0.00380000,  0.00380000,
3122.38369679,  0.11940000, -0.11940000, -0.00820000,  0.00820000,
3122.48245978,  0.10340000, -0.10340000, -0.01440000,  0.01440000,
3122.58402157,  0.09420000, -0.09420000, -0.01820000,  0.01820000,
3122.68323946,  0.08400000, -0.08400000, -0.01230000,  0.01230000,
3122.78405190,  0.09320000, -0.09320000, -0.00640000,  0.00640000,
3122.88366318,  0.09020000, -0.09020000, -0.00160000,  0.00160000,
3122.98243594,  0.08360000, -0.08360000,  0.00220000, -0.00220000,
3123.08270097,  0.08490000, -0.08490000, -0.00300000,  0.00300000,
3123.18395925,  0.07490000, -0.07490000, -0.02880000,  0.02880000,
3123.28430200,  0.07840000, -0.07840000, -0.03880000,  0.03880000,
3123.38265967,  0.08920000, -0.08920000, -0.04850000,  0.04850000,
3123.48348689,  0.11510000, -0.11510000, -0.05460000,  0.05460000,
3123.58250928,  0.12140000, -0.12140000, -0.04500000,  0.04500000,
3123.68260360,  0.11770000, -0.11770000, -0.02620000,  0.02620000,
3123.78266931,  0.11570000, -0.11570000, -0.02710000,  0.02710000,
3123.88371086,  0.12860000, -0.12860000, -0.02480000,  0.02480000,
3123.98342896,  0.13510000, -0.13510000, -0.03060000,  0.03060000,
3124.08237839,  0.13600000, -0.13600000, -0.01220000,  0.01220000,
3124.18242335,  0.13950000, -0.13950000,  0.01060000, -0.01060000,
3124.28258753,  0.13490000, -0.13490000,  0.01940000, -0.01940000,
3124.38257313,  0.14180000, -0.14180000,  0.01920000, -0.01920000,
3124.48364496,  0.13910000, -0.13910000,  0.02560000, -0.02560000,
3124.58263063,  0.12780000, -0.12780000,  0.02430000, -0.02430000,
3124.68233585,  0.12470000, -0.12470000,  0.02290000, -0.02290000,
3124.78457260,  0.11360000, -0.11360000,  0.02610000, -0.02610000,
3124.88323140,  0.11350000, -0.11350000,  0.03370000, -0.03370000,
3124.98216558,  0.10860000, -0.10860000,  0.02450000, -0.02450000,
3125.08327031,  0.10790000, -0.10790000,  0.01930000, -0.01930000,
3125.18246698,  0.12050000, -0.12050000,  0.00890000, -0.00890000,
3125.28360963,  0.13720000, -0.13720000,  0.02180000, -0.02180000,
3125.38259053,  0.13050000, -0.13050000,  0.02480000, -0.02480000,
3125.48370600,  0.12910000, -0.12910000,  0.02140000, -0.02140000,
3125.58216429,  0.12630000, -0.12630000,  0.00850000, -0.00850000,
3125.68367338,  0.12410000, -0.12410000, -0.00650000,  0.00650000,
3125.78423691,  0.11340000, -0.11340000, -0.01770000,  0.01770000,
3125.88313699,  0.11120000, -0.11120000, -0.02080000,  0.02080000,
3125.98226476,  0.10850000, -0.10850000, -0.01520000,  0.01520000,
3126.08371854,  0.11560000, -0.11560000, -0.01870000,  0.01870000,
3126.18230844,  0.10670000, -0.10670000, -0.01990000,  0.01990000,
3126.28280497,  0.10140000, -0.10140000, -0.01740000,  0.01740000,
3126.38243270,  0.10050000, -0.10050000, -0.01350000,  0.01350000,
3126.48260331,  0.08850000, -0.08850000, -0.00280000,  0.00280000,
3126.58249593,  0.07810000, -0.07810000, -0.00160000,  0.00160000,
3126.68268871,  0.08260000, -0.08260000,  0.00360000, -0.00360000,
3126.78348446,  0.07850000, -0.07850000,  0.00520000, -0.00520000,
3126.88316035,  0.07410000, -0.07410000,  0.01010000, -0.01010000,
3126.98336673,  0.09520000, -0.09520000, -0.00210000,  0.00210000,
3127.08240032,  0.10510000, -0.10510000, -0.01000000,  0.01000000,
3127.18280339,  0.11870000, -0.11870000, -0.01160000,  0.01160000,
3127.28345537,  0.14490000, -0.14490000, -0.00360000,  0.00360000,
3127.38429570,  0.15570000, -0.15570000, -0.00340000,  0.00340000,
3127.48353815,  0.15750000, -0.15750000,  0.01640000, -0.01640000,
3127.58375096,  0.15290000, -0.15290000,  0.01330000, -0.01330000,
3127.68242764,  0.15520000, -0.15520000,  0.00400000, -0.00400000,
3127.78341913,  0.16620000, -0.16620000, -0.00890000,  0.00890000,
3127.88307691,  0.17300000, -0.17300000, -0.02730000,  0.02730000,
3127.98259020,  0.17430000, -0.17430000, -0.01680000,  0.01680000,
3128.08255982,  0.17620000, -0.17620000, -0.21900000,  0.21900000,
3128.18329167,  0.16000000, -0.16000000,  0.02420000, -0.02420000,
3128.28246689,  0.15230000, -0.15230000, -0.14020000,  0.14020000,
3128.38240290,  0.12010000, -0.12010000,  0.01010000, -0.01010000,
3128.48228884,  0.11840000, -0.11840000,  0.01800000, -0.01800000,
3128.58247089,  0.10350000, -0.10350000,  0.01810000, -0.01810000,
3128.68333268,  0.09190000, -0.09190000,  0.02460000, -0.02460000,
3128.78218246,  0.07120000, -0.07120000,  0.02520000, -0.02520000,
3128.88229394,  0.08420000, -0.08420000,  0.11040000, -0.11040000,
3128.98281622,  0.08740000, -0.08740000,  0.14040000, -0.14040000,
3129.08346057,  0.09650000, -0.09650000,  0.15870000, -0.15870000,
3129.18250442,  0.08790000, -0.08790000,  0.16420000, -0.16420000,
3129.28413582,  0.07820000, -0.07820000,  0.17590000, -0.17590000,
3129.38224316,  0.07010000, -0.07010000,  0.19950000, -0.19950000,
3129.48215318,  0.05990000, -0.05990000,  0.21010000, -0.21010000,
3129.58241248,  0.04980000, -0.04980000,  0.22340000, -0.22340000,
3129.68258238,  0.06360000, -0.06360000,  0.21880000, -0.21880000,
3129.78227234,  0.07490000, -0.07490000,  0.20270000, -0.20270000,
3129.88283515,  0.10030000, -0.10030000,  0.20130000, -0.20130000,
3129.98263621,  0.10390000, -0.10390000,  0.19790000, -0.19790000,
3130.08233118,  0.11540000, -0.11540000,  0.20250000, -0.20250000,
3130.18249607,  0.11120000, -0.11120000,  0.19590000, -0.19590000,
3130.28357100,  0.11050000, -0.11050000,  0.19980000, -0.19980000,
3130.38316178,  0.11280000, -0.11280000,  0.20400000, -0.20400000,
3130.48237443,  0.10370000, -0.10370000,  0.19990000, -0.19990000,
3130.58263040,  0.09500000, -0.09500000,  0.19800000, -0.19800000,
3130.68248701,  0.08630000, -0.08630000,  0.20740000, -0.20740000,
3130.78250289,  0.06280000, -0.06280000,  0.21640000, -0.21640000,
3130.88336158,  0.04560000, -0.04560000,  0.22320000, -0.22320000,
3130.98237872,  0.02740000, -0.02740000,  0.21750000, -0.21750000,
3131.08254981,  0.02630000, -0.02630000,  0.22450000, -0.22450000,
3131.18216181,  0.03810000, -0.03810000,  0.22920000, -0.22920000,
3131.28340030,  0.05120000, -0.05120000,  0.23670000, -0.23670000,
3131.38269639,  0.06270000, -0.06270000,  0.23520000, -0.23520000,
3131.48225451,  0.07010000, -0.07010000,  0.23770000, -0.23770000,
3131.58224058,  0.09180000, -0.09180000,  0.23710000, -0.23710000,
3131.68253183,  0.09520000, -0.09520000,  0.23000000, -0.23000000,
3131.78260970,  0.09200000, -0.09200000,  0.22920000, -0.22920000,
3131.88368034,  0.07860000, -0.07860000,  0.23610000, -0.23610000,
3131.98302698,  0.07600000, -0.07600000,  0.22770000, -0.22770000,
3132.08225870,  0.05260000, -0.05260000,  0.22810000, -0.22810000,
3132.18313861,  0.05200000, -0.05200000,  0.22820000, -0.22820000,
3132.28251290,  0.04710000, -0.04710000,  0.22440000, -0.22440000,
3132.38398576,  0.04550000, -0.04550000,  0.22190000, -0.22190000,
3132.48318601,  0.04390000, -0.04390000,  0.20830000, -0.20830000,
3132.58291554,  0.06420000, -0.06420000,  0.20390000, -0.20390000,
3132.68319058,  0.07240000, -0.07240000,  0.21590000, -0.21590000,
3132.78260660,  0.06770000, -0.06770000,  0.23260000, -0.23260000,
3132.88231707,  0.04440000, -0.04440000,  0.24350000, -0.24350000,
3132.98228693,  0.04270000, -0.04270000,  0.23660000, -0.23660000,
3133.08253431,  0.03670000, -0.03670000,  0.23290000, -0.23290000,
3133.18260741,  0.05360000, -0.05360000,  0.22860000, -0.22860000,
3133.28374004,  0.04950000, -0.04950000,  0.23360000, -0.23360000,
3133.38231325,  0.05600000, -0.05600000,  0.23200000, -0.23200000,
3133.48357511,  0.06360000, -0.06360000,  0.21760000, -0.21760000,
3133.58282351,  0.08740000, -0.08740000,  0.20430000, -0.20430000,
3133.68212557,  0.10680000, -0.10680000,  0.20090000, -0.20090000,
3133.78300643,  0.10290000, -0.10290000,  0.18510000, -0.18510000,
3133.88248539,  0.10090000, -0.10090000,  0.17680000, -0.17680000,
3133.98218656,  0.09670000, -0.09670000,  0.17200000, -0.17200000,
3134.08354282,  0.07710000, -0.07710000,  0.16010000, -0.16010000,
3134.18329096,  0.06300000, -0.06300000,  0.14690000, -0.14690000,
3134.28224730,  0.06790000, -0.06790000,  0.14390000, -0.14390000,
3134.38359475,  0.06980000, -0.06980000,  0.15560000, -0.15560000,
3134.48262715,  0.06770000, -0.06770000,  0.14670000, -0.14670000,
3134.58260131,  0.08600000, -0.08600000,  0.14200000, -0.14200000,
3134.68403220,  0.10690000, -0.10690000,  0.13550000, -0.13550000,
3134.78227735,  0.12620000, -0.12620000,  0.11960000, -0.11960000,
3134.88276386,  0.13540000, -0.13540000,  0.11780000, -0.11780000,
3134.98331475,  0.13620000, -0.13620000,  0.11780000, -0.11780000,
3135.08261371,  0.13040000, -0.13040000,  0.12380000, -0.12380000,
3135.18262839,  0.12370000, -0.12370000,  0.12410000, -0.12410000,
3135.28333783,  0.10880000, -0.10880000,  0.14640000, -0.14640000,
3135.38339496,  0.09210000, -0.09210000,  0.16150000, -0.16150000,
3135.48247576,  0.08050000, -0.08050000,  0.16240000, -0.16240000,
3135.58354974,  0.08210000, -0.08210000,  0.16060000, -0.16060000,
3135.68306160,  0.08510000, -0.08510000,  0.15610000, -0.15610000,
3135.78248239,  0.09540000, -0.09540000,  0.13360000, -0.13360000,
3135.88220501,  0.11420000, -0.11420000,  0.13180000, -0.13180000,
